0b0,[0.         0.         0.         0.         0.00123028]
0b1,[0.         0.         0.         0.00144784 0.00130377]
0b10,[0.         0.         0.00247066 0.         0.00552038]
0b11,[0.         0.         0.00162797 0.00111527 0.00634065]
0b100,[0.         0.05535275 0.         0.         0.08583538]
0b101,[0.         0.002123   0.         0.0125374  0.00175997]
0b110,[0.         0.00176095 0.00416032 0.         0.00439631]
0b111,[0.         0.0012945  0.         0.00011305 0.00016375]
0b1000,[0.00157248 0.         0.         0.         0.00691997]
0b1001,[0.0014312  0.         0.         0.00132742 0.00153035]
0b1010,[0.00173957 0.         0.00155704 0.         0.00157698]
0b1011,[0.00164452 0.         0.00087442 0.00089271 0.00088977]
0b1100,[0.00791039 0.00129696 0.         0.         0.00173093]
0b1101,"[2.28488906e-03 0.00000000e+00 0.00000000e+00 8.12878014e-05
 0.00000000e+00]"
0b1110,[0.00337639 0.0012197  0.00172572 0.         0.00166428]
0b1111,[0. 0. 0. 0. 0.]
